tweet_id,tweet_date,text,name,rating_numerator,tweet_year,tweet_month,tweet_day,dogs_stage,breed_dog,dog_image,favorite_count,retweet_count
802239329049477120,2016-11-25,This is Loki. He'll do your taxes for you. Can also make room in your budget for all the things you bought today. 12/10 what a puppo https://t.co/5oWrHCWg87,Loki,12.0,2016,11,25,puppo,eskimo dog,CyIgaTEVEAA-9zS.jpg,9236.0,2681.0
796563435802726400,2016-11-10,RT @dog_rates: I want to finally rate this iconic puppo who thinks the parade is all for him. 13/10 would absolutely attend https://t.co/5d…,None,13.0,2016,11,10,puppo,,,0.0,7426.0
816829038950027264,2017-01-05,RT @dog_rates: This is Betty. She's assisting with the dishes. Such a good puppo. 12/10 h*ckin helpful af https://t.co/dgvTPZ9tgI,Betty,12.0,2017,1,5,puppo,golden retriever,CvoBPWRWgAA4het.jpg,0.0,4782.0
790946055508652032,2016-10-25,This is Betty. She's assisting with the dishes. Such a good puppo. 12/10 h*ckin helpful af https://t.co/dgvTPZ9tgI,Betty,12.0,2016,10,25,puppo,golden retriever,CvoBPWRWgAA4het.jpg,16935.0,4782.0
752519690950500352,2016-07-11,Hopefully this puppo on a swing will help get you through your Monday. 11/10 would push https://t.co/G54yClasz2,None,11.0,2016,7,11,puppo,labrador retriever,CnF8qVDWYAAh0g1.jpg,7373.0,3446.0
786051337297522688,2016-10-12,13/10 for breakdancing puppo @shibbnbot,None,13.0,2016,10,12,puppo,,,1448.0,158.0
784183165795655680,2016-10-07,This is Reginald. He's one magical puppo. Aerodynamic af. 12/10 would catch https://t.co/t0cEeRbcXJ,Reginald,12.0,2016,10,7,puppo,,,20388.0,8201.0
780931614150983680,2016-09-28,I want to finally rate this iconic puppo who thinks the parade is all for him. 13/10 would absolutely attend https://t.co/5dUYOu4b8d,None,13.0,2016,9,28,puppo,,,21916.0,7426.0
756275833623502848,2016-07-21,When ur older siblings get to play in the deep end but dad says ur not old enough. Maybe one day puppo. All 10/10 https://t.co/JrDAzMhwG9,None,10.0,2016,7,21,puppo,airedale,Cn7U2xlW8AI9Pqp.jpg,6431.0,1536.0
751132876104687617,2016-07-07,This is Cooper. He's just so damn happy. 10/10 what's your secret puppo? https://t.co/yToDwVXEpA,Cooper,10.0,2016,7,7,puppo,labrador retriever,CmyPXNOW8AEtaJ-.jpg,5077.0,1296.0
744995568523612160,2016-06-20,This is Abby. She got her face stuck in a glass. Churlish af. 9/10 rookie move puppo https://t.co/2FPb45NXrK,Abby,9.0,2016,6,20,puppo,old english sheepdog,ClbBg4WWEAMjwJu.jpg,2956.0,617.0
819952236453363712,2017-01-13,"This is Oliver. He has dreams of being a service puppo so he can help his owner. 13/10 selfless af

make it happen:
https://t.co/f5WMsx0a9K https://t.co/6lJz0DKZIb",Oliver,13.0,2017,1,13,puppo,american staffordshire terrier,C2EONHNWQAUWxkP.jpg,5390.0,1191.0
787717603741622272,2016-10-16,This is Tonks. She is a service puppo. Can hear a caterpillar hiccup from 7 miles away. 13/10 would follow anywhere https://t.co/i622ZbWkUp,Tonks,13.0,2016,10,16,puppo,german shepherd,Cu6I9vvWIAAZG0a.jpg,10422.0,2837.0
820013781606658049,2017-01-13,"RT @dog_rates: This is Oliver. He has dreams of being a service puppo so he can help his owner. 13/10 selfless af

make it happen:
https://…",Oliver,13.0,2017,1,13,puppo,,,0.0,1191.0
878776093423087618,2017-06-25,This is Snoopy. He's a proud #PrideMonthPuppo. Impeccable handwriting for not having thumbs. 13/10 would love back #PrideMonth https://t.co/lNZwgNO4gS,Snoopy,13.0,2017,6,25,puppo,italian greyhound,DDIKMXzW0AEibje.jpg,18147.0,3731.0
825026590719483904,2017-01-27,"Say hello to Pablo. He's one gorgeous puppo. A true 12/10. Click the link to see why Pablo requests your assistance

https://t.co/koHvVQp9bL https://t.co/IhW0JKf7kc",Pablo,12.0,2017,1,27,puppo,eskimo dog,C3MVTeHWcAAGNfx.jpg,6358.0,1275.0
743253157753532416,2016-06-16,"This is Kilo. He cannot reach the snackum. Nifty tongue, but not nifty enough. 10/10 maybe one day puppo https://t.co/gSmp31Zrsx",Kilo,10.0,2016,6,16,puppo,malamute,ClCQzFUUYAA5vAu.jpg,4211.0,1221.0
889665388333682689,2017-07-25,Here's a puppo that seems to be on the fence about something haha no but seriously someone help her. 13/10 https://t.co/BxvuXk0UCm,None,13.0,2017,7,25,puppo,pembroke,DFi579UWsAAatzw.jpg,44955.0,9100.0
889531135344209921,2017-07-24,This is Stuart. He's sporting his favorite fanny pack. Secretly filled with bones only. 13/10 puppared puppo #BarkWeek https://t.co/y70o6h3isq,Stuart,13.0,2017,7,24,puppo,golden retriever,DFg_2PVW0AEHN3p.jpg,14174.0,2052.0
876120275196170240,2017-06-17,"Meet Venti, a seemingly caffeinated puppoccino. She was just informed the weekend would include walks, pats and scritches. 13/10 much excite https://t.co/ejExJFq3ek",Venti,13.0,2017,6,17,puppo,bernese mountain dog,DCiavj_UwAAcXep.jpg,26241.0,4273.0
874012996292530176,2017-06-11,"This is Sebastian. He can't see all the colors of the rainbow, but he can see that this flag makes his human happy. 13/10 #PrideMonth puppo https://t.co/XBE0evJZ6V",Sebastian,13.0,2017,6,11,puppo,cardigan,DCEeLxjXsAAvNSM.jpg,32230.0,9395.0
871879754684805121,2017-06-06,Say hello to Lassie. She's celebrating #PrideMonth by being a splendid mix of astute and adorable. Proudly supupporting her owner. 13/10 https://t.co/uK6PNyeh9w,Lassie,13.0,2017,6,6,puppo,shetland sheepdog,DBmKAmBXUAE-pQ-.jpg,35446.0,10119.0
867421006826221569,2017-05-24,This is Shikha. She just watched you drop a skittle on the ground and still eat it. Could not be less impressed. 12/10 superior puppo https://t.co/XZlZKd73go,Shikha,12.0,2017,5,24,puppo,eskimo dog,DAmyy8FXYAIH8Ty.jpg,15257.0,2320.0
822872901745569793,2017-01-21,Here's a super supportive puppo participating in the Toronto  #WomensMarch today. 13/10 https://t.co/nTz3FtorBc,None,13.0,2017,1,21,puppo,lakeland terrier,C2tugXLXgAArJO4.jpg,132756.0,43721.0
866686824827068416,2017-05-22,This is Lili. She can't believe you betrayed her with bath time. Never looking you in the eye again. 12/10 would puppologize profusely https://t.co/9b9J46E86Z,Lili,12.0,2017,5,22,puppo,flat-coated retriever,DAcXEWuXkAIBDGJ.jpg,18331.0,3261.0
848213670039564288,2017-04-01,Jerry just apuppologized to me. He said there was no ill-intent to the slippage. I overreacted I admit. Pupgraded to an 11/10 would pet,None,11.0,2017,4,1,puppo,,,8064.0,717.0
840698636975636481,2017-03-11,@0_kelvin_0 &gt;10/10 is reserved for puppos sorry Kevin,None,10.0,2017,3,11,puppo,,,174.0,2.0
837366284874571778,2017-03-02,This is Lucy. She has a portrait of herself on her ear. Excellent for identification pupposes. 13/10 innovative af https://t.co/uNmxbL2lns,Lucy,13.0,2017,3,2,puppo,american staffordshire terrier,C57sMJwXMAASBSx.jpg,,
825535076884762624,2017-01-29,Here's a very loving and accepting puppo. Appears to have read her Constitution well. 14/10 would pat head approvingly https://t.co/6ao80wIpV1,None,14.0,2017,1,29,puppo,rottweiler,C3TjvitXAAAI-QH.jpg,57237.0,17688.0
825120256414846976,2017-01-27,"RT @dog_rates: Say hello to Pablo. He's one gorgeous puppo. A true 12/10. Click the link to see why Pablo requests your assistance

https:/…",Pablo,12.0,2017,1,27,puppo,,,0.0,1275.0
859607811541651456,2017-05-03,Sorry for the lack of posts today. I came home from school and had to spend quality time with my puppo. Her name is Zoey and she's 13/10 https://t.co/BArWupFAn0,None,13.0,2017,5,3,puppo,golden retriever,C-3wvtxXcAUTuBE.jpg,17876.0,1486.0
738537504001953792,2016-06-03,This is Bayley. She fell asleep trying to escape her evil fence enclosure. 11/10 night night puppo https://t.co/AxSiqAKEKu,Bayley,11.0,2016,6,3,puppo,chow,Cj_P7rSUgAAYQbz.jpg,5055.0,1534.0
892420643555336193,2017-08-01,This is Phineas. He's a mystical boy. Only ever appears in the hole of a donut. 13/10 https://t.co/MgUWQ76dJU,Phineas,13.0,2017,8,1,,,,36116.0,7693.0
892177421306343426,2017-08-01,"This is Tilly. She's just checking pup on you. Hopes you're doing ok. If not, she's available for pats, snugs, boops, the whole bit. 13/10 https://t.co/0Xxu71qeIV",Tilly,13.0,2017,8,1,,chihuahua,DGGmoV4XsAAUL6n.jpg,31161.0,5689.0
891815181378084864,2017-07-31,This is Archie. He is a rare Norwegian Pouncing Corgo. Lives in the tall grass. You never know when one may strike. 12/10 https://t.co/wUnZnhtVJB,Archie,12.0,2017,7,31,,chihuahua,DGBdLU1WsAANxJ9.jpg,23468.0,3774.0
891689557279858688,2017-07-30,This is Darla. She commenced a snooze mid meal. 13/10 happens to the best of us https://t.co/tD36da7qLQ,Darla,13.0,2017,7,30,,labrador retriever,DF_q7IAWsAEuuN8.jpg,39409.0,7858.0
891327558926688256,2017-07-29,"This is Franklin. He would like you to stop calling him ""cute."" He is a very fierce shark and should be respected as such. 12/10 #BarkWeek https://t.co/AtUZn91f7f",Franklin,12.0,2017,7,29,,basset,DF6hr6BUMAAzZgT.jpg,37632.0,8466.0
891087950875897856,2017-07-29,Here we have a majestic great white breaching off South Africa's coast. Absolutely h*ckin breathtaking. 13/10 (IG: tucker_marlo) #BarkWeek https://t.co/kQ04fDDRmh,None,13.0,2017,7,29,,chesapeake bay retriever,DF3HwyEWsAABqE6.jpg,18960.0,2838.0
890971913173991426,2017-07-28,"Meet Jax. He enjoys ice cream so much he gets nervous around it. 13/10 help Jax enjoy more things by clicking below

https://t.co/Zr4hWfAs1H https://t.co/tVJBRMnhxl",Jax,13.0,2017,7,28,,appenzeller,DF1eOmZXUAALUcq.jpg,11032.0,1846.0
890729181411237888,2017-07-28,When you watch your owner call another dog a good boy but then they turn back to you and say you're a great boy. 13/10 https://t.co/v0nONBcwxq,None,13.0,2017,7,28,,pomeranian,DFyBahAVwAAhUTd.jpg,60851.0,17162.0
890609185150312448,2017-07-27,This is Zoey. She doesn't want to be one of the scary sharks. Just wants to be a snuggly pettable boatpet. 13/10 #BarkWeek https://t.co/9TwLuAGH0b,Zoey,13.0,2017,7,27,,irish terrier,DFwUU__XcAEpyXI.jpg,26082.0,3906.0
890006608113172480,2017-07-26,This is Koda. He is a South Australian deckshark. Deceptively deadly. Frighteningly majestic. 13/10 would risk a petting #BarkWeek https://t.co/dVPW0B0Mme,Koda,13.0,2017,7,26,,samoyed,DFnwSY4WAAAMliS.jpg,28714.0,6661.0
889880896479866881,2017-07-25,This is Bruno. He is a service shark. Only gets out of the water to assist you. 13/10 terrifyingly good boy https://t.co/u1XPQMl29g,Bruno,13.0,2017,7,25,,french bulldog,DFl99B1WsAITKsg.jpg,26111.0,4538.0
889638837579907072,2017-07-25,This is Ted. He does his best. Sometimes that's not enough. But it's ok. 12/10 would assist https://t.co/f8dEDcrKSR,Ted,12.0,2017,7,25,,french bulldog,DFihzFfXsAYGDPR.jpg,25317.0,4078.0
889278841981685760,2017-07-24,This is Oliver. You're witnessing one of his many brutal attacks. Seems to be playing with his victim. 13/10 fr*ckin frightening #BarkWeek https://t.co/WpHvrQedPb,Oliver,13.0,2017,7,24,,whippet,VlbFB3v8H8VwzVNY.jpg,23586.0,4852.0
888917238123831296,2017-07-23,This is Jim. He found a fren. Taught him how to sit like the good boys. 12/10 for both https://t.co/chxruIOUJN,Jim,12.0,2017,7,23,,golden retriever,DFYRgsOUQAARGhO.jpg,27222.0,4094.0
888804989199671297,2017-07-22,This is Zeke. He has a new stick. Very proud of it. Would like you to throw it for him without taking it. 13/10 would do my best https://t.co/HTQ77yNQ5K,Zeke,13.0,2017,7,22,,golden retriever,DFWra-3VYAA2piG.jpg,23946.0,3860.0
888554962724278272,2017-07-22,This is Ralphus. He's powering up. Attempting maximum borkdrive. 13/10 inspirational af https://t.co/YnYAFCTTiK,Ralphus,13.0,2017,7,22,,siberian husky,DFTH_O-UQAACu20.jpg,18476.0,3168.0
888202515573088257,2017-07-21,RT @dog_rates: This is Canela. She attempted some fancy porch pics. They were unsuccessful. 13/10 someone help her https://t.co/cLyzpcUcMX,Canela,13.0,2017,7,21,,pembroke,DFDw2tyUQAAAFke.jpg,,
888078434458587136,2017-07-20,This is Gerald. He was just told he didn't get the job he interviewed for. A h*ckin injustice. 12/10 didn't want the job anyway https://t.co/DK7iDPfuRX,Gerald,12.0,2017,7,20,,french bulldog,DFMWn56WsAAkA7B.jpg,20389.0,3156.0
887705289381826560,2017-07-19,This is Jeffrey. He has a monopoly on the pool noodles. Currently running a 'boop for two' midweek sale. 13/10 h*ckin strategic https://t.co/PhrUk20Q64,Jeffrey,13.0,2017,7,19,,basset,DFHDQBbXgAEqY7t.jpg,28300.0,4905.0
887517139158093824,2017-07-19,I've yet to rate a Venezuelan Hover Wiener. This is such an honor. 14/10 paw-inspiring af (IG: roxy.thedoxy) https://t.co/20VrLAA8ba,such,14.0,2017,7,19,,,,43407.0,10717.0
887473957103951883,2017-07-19,This is Canela. She attempted some fancy porch pics. They were unsuccessful. 13/10 someone help her https://t.co/cLyzpcUcMX,Canela,13.0,2017,7,19,,pembroke,DFDw2tyUQAAAFke.jpg,64314.0,16365.0
887343217045368832,2017-07-18,You may not have known you needed to see this today. 13/10 please enjoy (IG: emmylouroo) https://t.co/WZqNqygEyV,None,13.0,2017,7,18,,mexican hairless,6HSuFrW1lzI_9Mht.jpg,31493.0,9532.0
887101392804085760,2017-07-18,This... is a Jubilant Antarctic House Bear. We only rate dogs. Please only send dogs. Thank you... 12/10 would suffocate in floof https://t.co/4Ad1jzJSdp,None,12.0,2017,7,18,,samoyed,DE-eAq6UwAA-jaE.jpg,28651.0,5427.0
886983233522544640,2017-07-17,This is Maya. She's very shy. Rarely leaves her cup. 13/10 would find her an environment to thrive in https://t.co/I6oNy0CgiT,Maya,13.0,2017,7,17,,chihuahua,DE8yicJW0AAAvBJ.jpg,32665.0,6982.0
886736880519319552,2017-07-16,"This is Mingus. He's a wonderful father to his smol pup. Confirmed 13/10, but he needs your help

https://t.co/bVi0Yr4Cff https://t.co/ISvKOSkd5b",Mingus,13.0,2017,7,16,,kuvasz,DE5Se8FXcAAJFx4.jpg,11220.0,2929.0
886680336477933568,2017-07-16,This is Derek. He's late for a dog meeting. 13/10 pet...al to the metal https://t.co/BCoWue0abA,Derek,13.0,2017,7,16,,,,21031.0,4075.0
886267009285017600,2017-07-15,@NonWhiteHat @MayhewMayhem omg hello tanner you are a scary good boy 12/10 would pet with extreme caution,None,12.0,2017,7,15,,,,111.0,4.0
886258384151887873,2017-07-15,This is Waffles. His doggles are pupside down. Unsure how to fix. 13/10 someone assist Waffles https://t.co/xZDA9Qsq1O,Waffles,13.0,2017,7,15,,pug,DEyfTG4UMAE4aE9.jpg,26188.0,5751.0
886054160059072513,2017-07-15,RT @Athletics: 12/10 #BATP https://t.co/WxwJmvjfxo,None,12.0,2017,7,15,,,,0.0,100.0
885984800019947520,2017-07-14,Viewer discretion advised. This is Jimbo. He will rip ur finger right h*ckin off. Other dog clearly an accessory. 12/10 pls pet with caution https://t.co/BuveP0uMF1,Jimbo,12.0,2017,7,14,,blenheim spaniel,DEumeWWV0AA-Z61.jpg,30484.0,6115.0
885528943205470208,2017-07-13,This is Maisey. She fell asleep mid-excavation. Happens to the best of us. 13/10 would pat noggin approvingly https://t.co/tp1kQ8i9JF,Maisey,13.0,2017,7,13,,pug,DEoH3yvXgAAzQtS.jpg,33639.0,5820.0
885518971528720385,2017-07-13,I have a new hero and his name is Howard. 14/10 https://t.co/gzLHboL7Sk,None,14.0,2017,7,13,,,,19160.0,3400.0
885311592912609280,2017-07-13,RT @dog_rates: This is Lilly. She just parallel barked. Kindly requests a reward now. 13/10 would pet so well https://t.co/SATN4If5H5,Lilly,13.0,2017,7,13,,labrador retriever,C4bTH6nWMAAX_bJ.jpg,0.0,16862.0
885167619883638784,2017-07-12,Here we have a corgi undercover as a malamute. Pawbably doing important investigative work. Zero control over tongue happenings. 13/10 https://t.co/44ItaMubBf,None,13.0,2017,7,12,,malamute,DEi_N9qXYAAgEEw.jpg,20486.0,3980.0
884925521741709313,2017-07-12,"This is Earl. He found a hat. Nervous about what you think of it. 12/10 it's delightful, Earl https://t.co/MYJvdlNRVa",Earl,12.0,2017,7,12,,italian greyhound,DEfjEaNXkAAtPlj.jpg,72126.0,16467.0
884876753390489601,2017-07-11,This is Lola. It's her first time outside. Must test the earth and taste the atmosphere. 13/10 you're doing great Lola https://t.co/74TKAUsLkO,Lola,13.0,2017,7,11,,chow,DEe2tZXXkAAwyX3.jpg,26045.0,5081.0
884562892145688576,2017-07-11,This is Kevin. He's just so happy. 13/10 what is your secret Kevin https://t.co/1r4MFCbCX5,Kevin,13.0,2017,7,11,,pug,DEaZQkfXUAEC7qB.jpg,22733.0,4280.0
884441805382717440,2017-07-10,"I present to you, Pup in Hat. Pup in Hat is great for all occasions. Extremely versatile. Compact as h*ck. 14/10 (IG: itselizabethgales) https://t.co/vvBOcC2VdC",None,14.0,2017,7,10,,pembroke,DEYrIZwWsAA2Wo5.jpg,25358.0,5189.0
884247878851493888,2017-07-10,OMG HE DIDN'T MEAN TO HE WAS JUST TRYING A LITTLE BARKOUR HE'S SUPER SORRY 13/10 WOULD FORGIVE IMMEDIATE https://t.co/uF3pQ8Wubj,None,13.0,2017,7,10,,,,67918.0,18497.0
883838122936631299,2017-07-09,This is Noah. He can't believe someone made this mess. Got the vacuum out for you though. Offered to help clean pup. 12/10 super good boy https://t.co/V85xujjDDY,Noah,12.0,2017,7,9,,doberman,DEQGFgAXUAAEvfi.jpg,20463.0,3130.0
883482846933004288,2017-07-08,"This is Bella. She hopes her smile made you smile. If not, she is also offering you her favorite monkey. 13.5/10 https://t.co/qjrljjt948",Bella,5.0,2017,7,8,,golden retriever,DELC9dZXUAADqUk.jpg,42880.0,9000.0
883117836046086144,2017-07-07,"Please only send dogs. We don't rate mechanics, no matter how h*ckin good. Thank you... 13/10 would sneak a pat https://t.co/Se5fZ9wp5E",None,13.0,2017,7,7,,golden retriever,DEF2-_hXoAAs62q.jpg,34723.0,6050.0
882992080364220416,2017-07-06,This is Rusty. He wasn't ready for the first pic. Clearly puppared for the second. 13/10 confirmed great boy https://t.co/tyER0KpdXj,Rusty,13.0,2017,7,6,,eskimo dog,DEEEnIqXYAAiJh_.jpg,22346.0,3546.0
882627270321602560,2017-07-05,This is Stanley. He has his first swim lesson today. Doggle straps adjusted. Ready to go. 13/10 Phelps is nervous (IG: stanleythe_corgi) https://t.co/Nx52PGwH94,Stanley,13.0,2017,7,5,,pembroke,DD-40X3WAAAJPU5.jpg,26202.0,5533.0
882268110199369728,2017-07-04,This is Alfy. You're witnessing his first watermelon experience. I think it was a success. 13/10 happy 4th Alfy 🇺🇸 https://t.co/fYP5RlutfA,Alfy,13.0,2017,7,4,,golden retriever,DD5yKdPW0AArzX8.jpg,41947.0,10548.0
882045870035918850,2017-07-04,"This is Koko. Her owner, inspired by Barney, recently built a cart for her to use during walks if she got tired. 13/10 rest easy Koko https://t.co/zeDpnsKX7w",Koko,13.0,2017,7,4,,golden retriever,DD2oCl2WAAEI_4a.jpg,27431.0,4456.0
881906580714921986,2017-07-03,This is Rey. He's a Benebop Cumberfloof. 12/10 dangerously pettable https://t.co/503CgWbhxQ,Rey,12.0,2017,7,3,,weimaraner,DD0pWm9XcAAeSBL.jpg,22784.0,3095.0
881633300179243008,2017-07-02,@roushfenway These are good dogs but 17/10 is an emotional impulse rating. More like 13/10s,None,17.0,2017,7,2,,,,117.0,7.0
881268444196462592,2017-07-01,Meet Elliot. He's a Canadian Forrest Pup. Unusual number of antlers for a dog. Sneaky tongue slip to celebrate #Canada150. 12/10 would pet https://t.co/cgwJwowTMC,Elliot,12.0,2017,7,1,,,,21748.0,4803.0
880935762899988482,2017-06-30,This is Louis. He's crossing. It's a big deal. 13/10 h*ckin breathtaking https://t.co/D0wb1GlKAt,Louis,13.0,2017,6,30,,,,16005.0,2541.0
880872448815771648,2017-06-30,Ugh not again. We only rate dogs. Please don't send in well-dressed  floppy-tongued street penguins. Dogs only please. Thank you... 12/10 https://t.co/WiAMbTkDPf,None,12.0,2017,6,30,,pembroke,DDl8zzJW0AAisCJ.jpg,19926.0,3489.0
880465832366813184,2017-06-29,This is Bella. She had her first beach experience this morning. Complete success. 12/10 would perform a sandy boop https://t.co/4VsFysDmiw,Bella,12.0,2017,6,29,,golden retriever,DDgK-J4XUAIEV9W.jpg,26666.0,5666.0
880221127280381952,2017-06-29,Meet Jesse. He's a Fetty Woof. His tongue ejects without warning. A true bleptomaniac. 12/10 would snug well https://t.co/fUod0tVmvK,Jesse,12.0,2017,6,29,,chihuahua,DDcscbXU0AIfDzs.jpg,25240.0,3799.0
880095782870896641,2017-06-28,Please don't send in photos without dogs in them. We're not @porch_rates. Insubordinate and churlish. Pretty good porch tho 11/10 https://t.co/HauE8M3Bu4,None,11.0,2017,6,28,,miniature pinscher,DDa6ckbXgAAM1vV.jpg,25844.0,3954.0
879862464715927552,2017-06-28,This is Romeo. He would like to do an entrance. Requesting your immediate assistance. 13/10 https://t.co/Qh5aEkRQm9,Romeo,13.0,2017,6,28,,basset,DDXmPrbWAAEKMvy.jpg,20959.0,3187.0
879674319642796034,2017-06-27,@RealKentMurphy 14/10 confirmed,None,14.0,2017,6,27,,,,295.0,10.0
879492040517615616,2017-06-27,This is Bailey. He thinks you should measure ear length for signs of growth instead. 12/10 https://t.co/IxM9IMKQq8,Bailey,12.0,2017,6,27,,german short-haired pointer,DDSVWMvXsAEgmMK.jpg,21989.0,2907.0
879415818425184262,2017-06-26,This is Duddles. He did an attempt. 13/10 someone help him (vid by Georgia Felici) https://t.co/UDT7ZkcTgY,Duddles,13.0,2017,6,26,,english springer,cX7XI1TnUsseGET5.jpg,99021.0,40531.0
879376492567855104,2017-06-26,This is Jack AKA Stephen Furry. You're not scoring on him. Unless he slips down the slide. 12/10 would happily get blocked by https://t.co/0gOi601EAa,Jack,12.0,2017,6,26,,labrador retriever,DDQsQGFV0AAw6u9.jpg,15737.0,2854.0
879130579576475649,2017-06-26,RT @dog_rates: This is Emmy. She was adopted today. Massive round of pupplause for Emmy and her new family. 14/10 for all involved https://…,Emmy,14.0,2017,6,26,,,,0.0,6199.0
879050749262655488,2017-06-25,This is Steven. He has trouble relating to other dogs. Quite shy. Neck longer than average. Tropical probably. 11/10 would still pet https://t.co/2mJCDEJWdD,Steven,11.0,2017,6,25,,,,21105.0,4283.0
879008229531029506,2017-06-25,This is Beau. That is Beau's balloon. He takes it everywhere. 13/10 would protect at all costs https://t.co/YDtpCjIPKN,Beau,13.0,2017,6,25,,vizsla,DDLdUrqXYAMOVzY.jpg,17807.0,2443.0
878604707211726852,2017-06-24,Martha is stunning how h*ckin dare you. 13/10 https://t.co/9uABQXgjwa,None,13.0,2017,6,24,,,,28237.0,6478.0
878404777348136964,2017-06-24,"RT @dog_rates: Meet Shadow. In an attempt to reach maximum zooming borkdrive, he tore his ACL. Still 13/10 tho. Help him out below

https:/…",Shadow,13.0,2017,6,24,,,,0.0,1179.0
878316110768087041,2017-06-23,RT @dog_rates: Meet Terrance. He's being yelled at because he stapled the wrong stuff together. 11/10 hang in there Terrance https://t.co/i…,Terrance,11.0,2017,6,23,,,,0.0,6083.0
878281511006478336,2017-06-23,"Meet Shadow. In an attempt to reach maximum zooming borkdrive, he tore his ACL. Still 13/10 tho. Help him out below

https://t.co/245xJJElsY https://t.co/lUiQH219v6",Shadow,13.0,2017,6,23,,basset,DDBIX9QVYAAohGa.jpg,7250.0,1179.0
878057613040115712,2017-06-23,This is Emmy. She was adopted today. Massive round of pupplause for Emmy and her new family. 14/10 for all involved https://t.co/cwtWnHMVpe,Emmy,14.0,2017,6,23,,french bulldog,DC98vABUIAA97pz.jpg,39451.0,6199.0
877736472329191424,2017-06-22,This is Aja. She was just told she's a good dog. Suspicions confirmed. 13/10 would tell again https://t.co/lsPyyAiF1r,Aja,13.0,2017,6,22,,chesapeake bay retriever,DC5YqoQW0AArOLH.jpg,74326.0,17300.0
877556246731214848,2017-06-21,This is Penny. She's both pupset and fired pup. Not pleased w your barbaric attempts at cleanliness. 12/10 would enjoy more shampoo options https://t.co/OYdDlfOGXP,Penny,12.0,2017,6,21,,basset,DC20wEcW0AAf59m.jpg,21272.0,3480.0
877316821321428993,2017-06-21,"Meet Dante. At first he wasn't a fan of his new raincoat, then he saw his reflection. H*ckin handsome. 13/10 for water resistant good boy https://t.co/SHRTIo5pxc",Dante,13.0,2017,6,21,,saluki,DCza_vtXkAQXGpC.jpg,25697.0,4760.0
877201837425926144,2017-06-20,This is Nelly. He graduated with his dogtorate today. Wants to know if you're proud of him. 12/10 would give congratulatory boop https://t.co/4g4cfj3P4Y,Nelly,12.0,2017,6,20,,pembroke,DCxyahJWsAAddSC.jpg,25413.0,5098.0
876484053909872640,2017-06-18,This is Benedict. He wants to thank you for this delightful urban walk. Hopes you know he loves you. 13/10 super duper good boy https://t.co/26BXueUgbs,Benedict,13.0,2017,6,18,,golden retriever,DCnll_dUQAAkBdG.jpg,17606.0,2165.0
875747767867523072,2017-06-16,"This is Goose. He's a womanizer. Cheeky as h*ck, but also deep. Tongue slip game on another level. 13/10 will steal your girl https://t.co/V2WlACRJCN",Goose,13.0,2017,6,16,,labrador retriever,DCdH8YpUQAAiEbL.jpg,23612.0,3908.0
875144289856114688,2017-06-15,Meet Nugget and Hank. Nugget took Hank's bone. Hank is wondering if you would please return it to him. Both 13/10 would not intervene https://t.co/ogith9ejNj,Nugget,13.0,2017,6,15,,siberian husky,BRi_l7vUdpb93Knf.jpg,20567.0,4491.0
875097192612077568,2017-06-14,You'll get your package when that precious man is done appreciating the pups. 13/10 for everyone https://t.co/PFp4MghzBW,None,13.0,2017,6,14,,,,25757.0,5560.0
875021211251597312,2017-06-14,Guys please stop sending pictures without any dogs in th- oh never mind hello excuse me sir. 12/10 stealthy as h*ck https://t.co/brCQoqc8AW,None,12.0,2017,6,14,,west highland white terrier,DCSzF3NVoAAPzT4.jpg,23947.0,4327.0
874680097055178752,2017-06-13,Meet Cash. He hath acquired a stick. A very good stick tbh. 12/10 would pat head approvingly https://t.co/lZhtizkURD,Cash,12.0,2017,6,13,,labrador retriever,DCN85nGUwAAzG_q.jpg,26114.0,4240.0
874434818259525634,2017-06-13,RT @dog_rates: This is Coco. At first I thought she was a cloud but clouds don't bork with such passion. 12/10 would hug softly https://t.c…,Coco,12.0,2017,6,13,,,,0.0,13321.0
874057562936811520,2017-06-12,"I can't believe this keeps happening. This, is a birb taking a bath. We only rate dogs. Please only send dogs. Thank you... 12/10 https://t.co/pwY9PQhtP2",None,12.0,2017,6,12,,flat-coated retriever,DCFGtdoXkAEsqIw.jpg,21345.0,3649.0
873697596434513921,2017-06-11,RT @dog_rates: This is Walter. He won't start hydrotherapy without his favorite floatie. 14/10 keep it pup Walter https://t.co/r28jFx9uyF,Walter,14.0,2017,6,11,,french bulldog,DA7iHL5U0AA1OQo.jpg,,
873580283840344065,2017-06-10,"We usually don't rate Deck-bound Saskatoon Black Bears, but this one is h*ckin flawless. Sneaky tongue slip too. 13/10 would hug firmly https://t.co/mNuMH9400n",None,13.0,2017,6,10,,newfoundland,DB-UotKXkAEHXVi.jpg,22779.0,3613.0
872820683541237760,2017-06-08,"Here are my favorite #dogsatpollingstations 
Most voted for a more consistent walking schedule and to increase daily pats tenfold. All 13/10 https://t.co/17FVMl4VZ5",None,13.0,2017,6,8,,pug,DBzhx0PWAAEhl0E.jpg,13880.0,3421.0
872668790621863937,2017-06-08,"RT @loganamnosis: Penelope here is doing me quite a divertir. Well done, @dog_rates! Loving the pupdate. 14/10, je jouerais de nouveau. htt…",None,14.0,2017,6,8,,,,,
